path,label,source_wav,window_index,shape,start_sec,duration_sec
background/background_20260701_183552_924221_0028_11.npy,background,background/background_20260701_183552_924221_0028.wav,11,64x26,2.75,0.25
background/background_20260701_183552_924221_0028_12.npy,background,background/background_20260701_183552_924221_0028.wav,12,64x26,3.0,0.25
background/background_20260701_183552_924221_0028_13.npy,background,background/background_20260701_183552_924221_0028.wav,13,64x26,3.25,0.25
background/background_20260701_183552_924221_0028_14.npy,background,background/background_20260701_183552_924221_0028.wav,14,64x26,3.5,0.25
background/background_20260701_183552_924221_0028_15.npy,background,background/background_20260701_183552_924221_0028.wav,15,64x26,3.75,0.25
background/background_20260701_183552_924221_0028_16.npy,background,background/background_20260701_183552_924221_0028.wav,16,64x26,4.0,0.25
background/background_20260701_183552_924221_0028_17.npy,background,background/background_20260701_183552_924221_0028.wav,17,64x26,4.25,0.25
background/background_20260701_183552_924221_0028_18.npy,background,background/background_20260701_183552_924221_0028.wav,18,64x26,4.5,0.25
background/background_20260701_183552_924221_0028_19.npy,background,background/background_20260701_183552_924221_0028.wav,19,64x26,4.75,0.25
background/background_20260701_183557_927124_0029_00.npy,background,background/background_20260701_183557_927124_0029.wav,0,64x26,0.0,0.25
background/background_20260701_183557_927124_0029_01.npy,background,background/background_20260701_183557_927124_0029.wav,1,64x26,0.25,0.25
background/background_20260701_183557_927124_0029_02.npy,background,background/background_20260701_183557_927124_0029.wav,2,64x26,0.5,0.25
background/background_20260701_183557_927124_0029_03.npy,background,background/background_20260701_183557_927124_0029.wav,3,64x26,0.75,0.25
background/background_20260701_183557_927124_0029_04.npy,background,background/background_20260701_183557_927124_0029.wav,4,64x26,1.0,0.25
background/background_20260701_183557_927124_0029_05.npy,background,background/background_20260701_183557_927124_0029.wav,5,64x26,1.25,0.25
background/background_20260701_183557_927124_0029_06.npy,background,background/background_20260701_183557_927124_0029.wav,6,64x26,1.5,0.25
background/background_20260701_183557_927124_0029_07.npy,background,background/background_20260701_183557_927124_0029.wav,7,64x26,1.75,0.25
background/background_20260701_183557_927124_0029_08.npy,background,background/background_20260701_183557_927124_0029.wav,8,64x26,2.0,0.25
background/background_20260701_183557_927124_0029_09.npy,background,background/background_20260701_183557_927124_0029.wav,9,64x26,2.25,0.25
background/background_20260701_183557_927124_0029_10.npy,background,background/background_20260701_183557_927124_0029.wav,10,64x26,2.5,0.25
background/background_20260701_183557_927124_0029_11.npy,background,background/background_20260701_183557_927124_0029.wav,11,64x26,2.75,0.25
background/background_20260701_183557_927124_0029_12.npy,background,background/background_20260701_183557_927124_0029.wav,12,64x26,3.0,0.25
background/background_20260701_183557_927124_0029_13.npy,background,background/background_20260701_183557_927124_0029.wav,13,64x26,3.25,0.25
background/background_20260701_183557_927124_0029_14.npy,background,background/background_20260701_183557_927124_0029.wav,14,64x26,3.5,0.25
background/background_20260701_183557_927124_0029_15.npy,background,background/background_20260701_183557_927124_0029.wav,15,64x26,3.75,0.25
background/background_20260701_183557_927124_0029_16.npy,background,background/background_20260701_183557_927124_0029.wav,16,64x26,4.0,0.25
background/background_20260701_183557_927124_0029_17.npy,background,background/background_20260701_183557_927124_0029.wav,17,64x26,4.25,0.25
background/background_20260701_183557_927124_0029_18.npy,background,background/background_20260701_183557_927124_0029.wav,18,64x26,4.5,0.25
background/background_20260701_183557_927124_0029_19.npy,background,background/background_20260701_183557_927124_0029.wav,19,64x26,4.75,0.25
background/background_20260701_183602_930042_0030_00.npy,background,background/background_20260701_183602_930042_0030.wav,0,64x26,0.0,0.25
background/background_20260701_183602_930042_0030_01.npy,background,background/background_20260701_183602_930042_0030.wav,1,64x26,0.25,0.25
background/background_20260701_183602_930042_0030_02.npy,background,background/background_20260701_183602_930042_0030.wav,2,64x26,0.5,0.25
background/background_20260701_183602_930042_0030_03.npy,background,background/background_20260701_183602_930042_0030.wav,3,64x26,0.75,0.25
background/background_20260701_183602_930042_0030_04.npy,background,background/background_20260701_183602_930042_0030.wav,4,64x26,1.0,0.25
background/background_20260701_183602_930042_0030_05.npy,background,background/background_20260701_183602_930042_0030.wav,5,64x26,1.25,0.25
background/background_20260701_183602_930042_0030_06.npy,background,background/background_20260701_183602_930042_0030.wav,6,64x26,1.5,0.25
background/background_20260701_183602_930042_0030_07.npy,background,background/background_20260701_183602_930042_0030.wav,7,64x26,1.75,0.25
background/background_20260701_183602_930042_0030_08.npy,background,background/background_20260701_183602_930042_0030.wav,8,64x26,2.0,0.25
background/background_20260701_183602_930042_0030_09.npy,background,background/background_20260701_183602_930042_0030.wav,9,64x26,2.25,0.25
background/background_20260701_183602_930042_0030_10.npy,background,background/background_20260701_183602_930042_0030.wav,10,64x26,2.5,0.25
background/background_20260701_183602_930042_0030_11.npy,background,background/background_20260701_183602_930042_0030.wav,11,64x26,2.75,0.25
background/background_20260701_183602_930042_0030_12.npy,background,background/background_20260701_183602_930042_0030.wav,12,64x26,3.0,0.25
background/background_20260701_183602_930042_0030_13.npy,background,background/background_20260701_183602_930042_0030.wav,13,64x26,3.25,0.25
background/background_20260701_183602_930042_0030_14.npy,background,background/background_20260701_183602_930042_0030.wav,14,64x26,3.5,0.25
background/background_20260701_183602_930042_0030_15.npy,background,background/background_20260701_183602_930042_0030.wav,15,64x26,3.75,0.25
background/background_20260701_183602_930042_0030_16.npy,background,background/background_20260701_183602_930042_0030.wav,16,64x26,4.0,0.25
background/background_20260701_183602_930042_0030_17.npy,background,background/background_20260701_183602_930042_0030.wav,17,64x26,4.25,0.25
background/background_20260701_183602_930042_0030_18.npy,background,background/background_20260701_183602_930042_0030.wav,18,64x26,4.5,0.25
background/background_20260701_183602_930042_0030_19.npy,background,background/background_20260701_183602_930042_0030.wav,19,64x26,4.75,0.25
background/background_20260701_183607_932943_0031_00.npy,background,background/background_20260701_183607_932943_0031.wav,0,64x26,0.0,0.25
background/background_20260701_183607_932943_0031_01.npy,background,background/background_20260701_183607_932943_0031.wav,1,64x26,0.25,0.25
background/background_20260701_183607_932943_0031_02.npy,background,background/background_20260701_183607_932943_0031.wav,2,64x26,0.5,0.25
background/background_20260701_183607_932943_0031_03.npy,background,background/background_20260701_183607_932943_0031.wav,3,64x26,0.75,0.25
background/background_20260701_183607_932943_0031_04.npy,background,background/background_20260701_183607_932943_0031.wav,4,64x26,1.0,0.25
background/background_20260701_183607_932943_0031_05.npy,background,background/background_20260701_183607_932943_0031.wav,5,64x26,1.25,0.25
background/background_20260701_183607_932943_0031_06.npy,background,background/background_20260701_183607_932943_0031.wav,6,64x26,1.5,0.25
background/background_20260701_183607_932943_0031_07.npy,background,background/background_20260701_183607_932943_0031.wav,7,64x26,1.75,0.25
background/background_20260701_183607_932943_0031_08.npy,background,background/background_20260701_183607_932943_0031.wav,8,64x26,2.0,0.25
background/background_20260701_183607_932943_0031_09.npy,background,background/background_20260701_183607_932943_0031.wav,9,64x26,2.25,0.25
background/background_20260701_183607_932943_0031_10.npy,background,background/background_20260701_183607_932943_0031.wav,10,64x26,2.5,0.25
background/background_20260701_183607_932943_0031_11.npy,background,background/background_20260701_183607_932943_0031.wav,11,64x26,2.75,0.25
background/background_20260701_183607_932943_0031_12.npy,background,background/background_20260701_183607_932943_0031.wav,12,64x26,3.0,0.25
background/background_20260701_183607_932943_0031_13.npy,background,background/background_20260701_183607_932943_0031.wav,13,64x26,3.25,0.25
background/background_20260701_183607_932943_0031_14.npy,background,background/background_20260701_183607_932943_0031.wav,14,64x26,3.5,0.25
background/background_20260701_183607_932943_0031_15.npy,background,background/background_20260701_183607_932943_0031.wav,15,64x26,3.75,0.25
background/background_20260701_183607_932943_0031_16.npy,background,background/background_20260701_183607_932943_0031.wav,16,64x26,4.0,0.25
background/background_20260701_183607_932943_0031_17.npy,background,background/background_20260701_183607_932943_0031.wav,17,64x26,4.25,0.25
background/background_20260701_183607_932943_0031_18.npy,background,background/background_20260701_183607_932943_0031.wav,18,64x26,4.5,0.25
background/background_20260701_183607_932943_0031_19.npy,background,background/background_20260701_183607_932943_0031.wav,19,64x26,4.75,0.25
background/background_20260701_183612_935878_0032_00.npy,background,background/background_20260701_183612_935878_0032.wav,0,64x26,0.0,0.25
background/background_20260701_183612_935878_0032_01.npy,background,background/background_20260701_183612_935878_0032.wav,1,64x26,0.25,0.25
background/background_20260701_183612_935878_0032_02.npy,background,background/background_20260701_183612_935878_0032.wav,2,64x26,0.5,0.25
background/background_20260701_183612_935878_0032_03.npy,background,background/background_20260701_183612_935878_0032.wav,3,64x26,0.75,0.25
background/background_20260701_183612_935878_0032_04.npy,background,background/background_20260701_183612_935878_0032.wav,4,64x26,1.0,0.25
background/background_20260701_183612_935878_0032_05.npy,background,background/background_20260701_183612_935878_0032.wav,5,64x26,1.25,0.25
background/background_20260701_183612_935878_0032_06.npy,background,background/background_20260701_183612_935878_0032.wav,6,64x26,1.5,0.25
background/background_20260701_183612_935878_0032_07.npy,background,background/background_20260701_183612_935878_0032.wav,7,64x26,1.75,0.25
background/background_20260701_183612_935878_0032_08.npy,background,background/background_20260701_183612_935878_0032.wav,8,64x26,2.0,0.25
background/background_20260701_183612_935878_0032_09.npy,background,background/background_20260701_183612_935878_0032.wav,9,64x26,2.25,0.25
background/background_20260701_183612_935878_0032_10.npy,background,background/background_20260701_183612_935878_0032.wav,10,64x26,2.5,0.25
background/background_20260701_183612_935878_0032_11.npy,background,background/background_20260701_183612_935878_0032.wav,11,64x26,2.75,0.25
background/background_20260701_183612_935878_0032_12.npy,background,background/background_20260701_183612_935878_0032.wav,12,64x26,3.0,0.25
background/background_20260701_183612_935878_0032_13.npy,background,background/background_20260701_183612_935878_0032.wav,13,64x26,3.25,0.25
background/background_20260701_183612_935878_0032_14.npy,background,background/background_20260701_183612_935878_0032.wav,14,64x26,3.5,0.25
background/background_20260701_183612_935878_0032_15.npy,background,background/background_20260701_183612_935878_0032.wav,15,64x26,3.75,0.25
background/background_20260701_183612_935878_0032_16.npy,background,background/background_20260701_183612_935878_0032.wav,16,64x26,4.0,0.25
background/background_20260701_183612_935878_0032_17.npy,background,background/background_20260701_183612_935878_0032.wav,17,64x26,4.25,0.25
background/background_20260701_183612_935878_0032_18.npy,background,background/background_20260701_183612_935878_0032.wav,18,64x26,4.5,0.25
background/background_20260701_183612_935878_0032_19.npy,background,background/background_20260701_183612_935878_0032.wav,19,64x26,4.75,0.25
background/background_20260701_183617_938780_0033_00.npy,background,background/background_20260701_183617_938780_0033.wav,0,64x26,0.0,0.25
background/background_20260701_183617_938780_0033_01.npy,background,background/background_20260701_183617_938780_0033.wav,1,64x26,0.25,0.25
background/background_20260701_183617_938780_0033_02.npy,background,background/background_20260701_183617_938780_0033.wav,2,64x26,0.5,0.25
background/background_20260701_183617_938780_0033_03.npy,background,background/background_20260701_183617_938780_0033.wav,3,64x26,0.75,0.25
background/background_20260701_183617_938780_0033_04.npy,background,background/background_20260701_183617_938780_0033.wav,4,64x26,1.0,0.25
background/background_20260701_183617_938780_0033_05.npy,background,background/background_20260701_183617_938780_0033.wav,5,64x26,1.25,0.25
background/background_20260701_183617_938780_0033_06.npy,background,background/background_20260701_183617_938780_0033.wav,6,64x26,1.5,0.25
background/background_20260701_183617_938780_0033_07.npy,background,background/background_20260701_183617_938780_0033.wav,7,64x26,1.75,0.25
background/background_20260701_183617_938780_0033_08.npy,background,background/background_20260701_183617_938780_0033.wav,8,64x26,2.0,0.25
background/background_20260701_183617_938780_0033_09.npy,background,background/background_20260701_183617_938780_0033.wav,9,64x26,2.25,0.25
background/background_20260701_183617_938780_0033_10.npy,background,background/background_20260701_183617_938780_0033.wav,10,64x26,2.5,0.25
background/background_20260701_183617_938780_0033_11.npy,background,background/background_20260701_183617_938780_0033.wav,11,64x26,2.75,0.25
background/background_20260701_183617_938780_0033_12.npy,background,background/background_20260701_183617_938780_0033.wav,12,64x26,3.0,0.25
background/background_20260701_183617_938780_0033_13.npy,background,background/background_20260701_183617_938780_0033.wav,13,64x26,3.25,0.25
background/background_20260701_183617_938780_0033_14.npy,background,background/background_20260701_183617_938780_0033.wav,14,64x26,3.5,0.25
background/background_20260701_183617_938780_0033_15.npy,background,background/background_20260701_183617_938780_0033.wav,15,64x26,3.75,0.25
background/background_20260701_183617_938780_0033_16.npy,background,background/background_20260701_183617_938780_0033.wav,16,64x26,4.0,0.25
background/background_20260701_183617_938780_0033_17.npy,background,background/background_20260701_183617_938780_0033.wav,17,64x26,4.25,0.25
background/background_20260701_183617_938780_0033_18.npy,background,background/background_20260701_183617_938780_0033.wav,18,64x26,4.5,0.25
background/background_20260701_183617_938780_0033_19.npy,background,background/background_20260701_183617_938780_0033.wav,19,64x26,4.75,0.25
background/background_20260701_183622_941697_0034_00.npy,background,background/background_20260701_183622_941697_0034.wav,0,64x26,0.0,0.25
background/background_20260701_183622_941697_0034_01.npy,background,background/background_20260701_183622_941697_0034.wav,1,64x26,0.25,0.25
background/background_20260701_183622_941697_0034_02.npy,background,background/background_20260701_183622_941697_0034.wav,2,64x26,0.5,0.25
background/background_20260701_183622_941697_0034_03.npy,background,background/background_20260701_183622_941697_0034.wav,3,64x26,0.75,0.25
background/background_20260701_183622_941697_0034_04.npy,background,background/background_20260701_183622_941697_0034.wav,4,64x26,1.0,0.25
background/background_20260701_183622_941697_0034_05.npy,background,background/background_20260701_183622_941697_0034.wav,5,64x26,1.25,0.25
background/background_20260701_183622_941697_0034_06.npy,background,background/background_20260701_183622_941697_0034.wav,6,64x26,1.5,0.25
background/background_20260701_183622_941697_0034_07.npy,background,background/background_20260701_183622_941697_0034.wav,7,64x26,1.75,0.25
background/background_20260701_183622_941697_0034_08.npy,background,background/background_20260701_183622_941697_0034.wav,8,64x26,2.0,0.25
background/background_20260701_183622_941697_0034_09.npy,background,background/background_20260701_183622_941697_0034.wav,9,64x26,2.25,0.25
background/background_20260701_183622_941697_0034_10.npy,background,background/background_20260701_183622_941697_0034.wav,10,64x26,2.5,0.25
background/background_20260701_183622_941697_0034_11.npy,background,background/background_20260701_183622_941697_0034.wav,11,64x26,2.75,0.25
background/background_20260701_183622_941697_0034_12.npy,background,background/background_20260701_183622_941697_0034.wav,12,64x26,3.0,0.25
background/background_20260701_183622_941697_0034_13.npy,background,background/background_20260701_183622_941697_0034.wav,13,64x26,3.25,0.25
background/background_20260701_183622_941697_0034_14.npy,background,background/background_20260701_183622_941697_0034.wav,14,64x26,3.5,0.25
background/background_20260701_183622_941697_0034_15.npy,background,background/background_20260701_183622_941697_0034.wav,15,64x26,3.75,0.25
background/background_20260701_183622_941697_0034_16.npy,background,background/background_20260701_183622_941697_0034.wav,16,64x26,4.0,0.25
background/background_20260701_183622_941697_0034_17.npy,background,background/background_20260701_183622_941697_0034.wav,17,64x26,4.25,0.25
background/background_20260701_183622_941697_0034_18.npy,background,background/background_20260701_183622_941697_0034.wav,18,64x26,4.5,0.25
background/background_20260701_183622_941697_0034_19.npy,background,background/background_20260701_183622_941697_0034.wav,19,64x26,4.75,0.25
background/background_20260701_183627_944606_0035_00.npy,background,background/background_20260701_183627_944606_0035.wav,0,64x26,0.0,0.25
background/background_20260701_183627_944606_0035_01.npy,background,background/background_20260701_183627_944606_0035.wav,1,64x26,0.25,0.25
background/background_20260701_183627_944606_0035_02.npy,background,background/background_20260701_183627_944606_0035.wav,2,64x26,0.5,0.25
background/background_20260701_183627_944606_0035_03.npy,background,background/background_20260701_183627_944606_0035.wav,3,64x26,0.75,0.25
background/background_20260701_183627_944606_0035_04.npy,background,background/background_20260701_183627_944606_0035.wav,4,64x26,1.0,0.25
background/background_20260701_183627_944606_0035_05.npy,background,background/background_20260701_183627_944606_0035.wav,5,64x26,1.25,0.25
background/background_20260701_183627_944606_0035_06.npy,background,background/background_20260701_183627_944606_0035.wav,6,64x26,1.5,0.25
background/background_20260701_183627_944606_0035_07.npy,background,background/background_20260701_183627_944606_0035.wav,7,64x26,1.75,0.25
background/background_20260701_183627_944606_0035_08.npy,background,background/background_20260701_183627_944606_0035.wav,8,64x26,2.0,0.25
background/background_20260701_183627_944606_0035_09.npy,background,background/background_20260701_183627_944606_0035.wav,9,64x26,2.25,0.25
background/background_20260701_183627_944606_0035_10.npy,background,background/background_20260701_183627_944606_0035.wav,10,64x26,2.5,0.25
background/background_20260701_183627_944606_0035_11.npy,background,background/background_20260701_183627_944606_0035.wav,11,64x26,2.75,0.25
background/background_20260701_183627_944606_0035_12.npy,background,background/background_20260701_183627_944606_0035.wav,12,64x26,3.0,0.25
background/background_20260701_183627_944606_0035_13.npy,background,background/background_20260701_183627_944606_0035.wav,13,64x26,3.25,0.25
background/background_20260701_183627_944606_0035_14.npy,background,background/background_20260701_183627_944606_0035.wav,14,64x26,3.5,0.25
background/background_20260701_183627_944606_0035_15.npy,background,background/background_20260701_183627_944606_0035.wav,15,64x26,3.75,0.25
background/background_20260701_183627_944606_0035_16.npy,background,background/background_20260701_183627_944606_0035.wav,16,64x26,4.0,0.25
background/background_20260701_183627_944606_0035_17.npy,background,background/background_20260701_183627_944606_0035.wav,17,64x26,4.25,0.25
background/background_20260701_183627_944606_0035_18.npy,background,background/background_20260701_183627_944606_0035.wav,18,64x26,4.5,0.25
background/background_20260701_183627_944606_0035_19.npy,background,background/background_20260701_183627_944606_0035.wav,19,64x26,4.75,0.25
background/background_20260701_183632_947529_0036_00.npy,background,background/background_20260701_183632_947529_0036.wav,0,64x26,0.0,0.25
background/background_20260701_183632_947529_0036_01.npy,background,background/background_20260701_183632_947529_0036.wav,1,64x26,0.25,0.25
background/background_20260701_183632_947529_0036_02.npy,background,background/background_20260701_183632_947529_0036.wav,2,64x26,0.5,0.25
background/background_20260701_183632_947529_0036_03.npy,background,background/background_20260701_183632_947529_0036.wav,3,64x26,0.75,0.25
background/background_20260701_183632_947529_0036_04.npy,background,background/background_20260701_183632_947529_0036.wav,4,64x26,1.0,0.25
background/background_20260701_183632_947529_0036_05.npy,background,background/background_20260701_183632_947529_0036.wav,5,64x26,1.25,0.25
background/background_20260701_183632_947529_0036_06.npy,background,background/background_20260701_183632_947529_0036.wav,6,64x26,1.5,0.25
background/background_20260701_183632_947529_0036_07.npy,background,background/background_20260701_183632_947529_0036.wav,7,64x26,1.75,0.25
background/background_20260701_183632_947529_0036_08.npy,background,background/background_20260701_183632_947529_0036.wav,8,64x26,2.0,0.25
background/background_20260701_183632_947529_0036_09.npy,background,background/background_20260701_183632_947529_0036.wav,9,64x26,2.25,0.25
background/background_20260701_183632_947529_0036_10.npy,background,background/background_20260701_183632_947529_0036.wav,10,64x26,2.5,0.25
background/background_20260701_183632_947529_0036_11.npy,background,background/background_20260701_183632_947529_0036.wav,11,64x26,2.75,0.25
background/background_20260701_183632_947529_0036_12.npy,background,background/background_20260701_183632_947529_0036.wav,12,64x26,3.0,0.25
background/background_20260701_183632_947529_0036_13.npy,background,background/background_20260701_183632_947529_0036.wav,13,64x26,3.25,0.25
background/background_20260701_183632_947529_0036_14.npy,background,background/background_20260701_183632_947529_0036.wav,14,64x26,3.5,0.25
background/background_20260701_183632_947529_0036_15.npy,background,background/background_20260701_183632_947529_0036.wav,15,64x26,3.75,0.25
background/background_20260701_183632_947529_0036_16.npy,background,background/background_20260701_183632_947529_0036.wav,16,64x26,4.0,0.25
background/background_20260701_183632_947529_0036_17.npy,background,background/background_20260701_183632_947529_0036.wav,17,64x26,4.25,0.25
background/background_20260701_183632_947529_0036_18.npy,background,background/background_20260701_183632_947529_0036.wav,18,64x26,4.5,0.25
background/background_20260701_183632_947529_0036_19.npy,background,background/background_20260701_183632_947529_0036.wav,19,64x26,4.75,0.25
background/background_20260701_183637_950422_0037_00.npy,background,background/background_20260701_183637_950422_0037.wav,0,64x26,0.0,0.25
background/background_20260701_183637_950422_0037_01.npy,background,background/background_20260701_183637_950422_0037.wav,1,64x26,0.25,0.25
background/background_20260701_183637_950422_0037_02.npy,background,background/background_20260701_183637_950422_0037.wav,2,64x26,0.5,0.25
background/background_20260701_183637_950422_0037_03.npy,background,background/background_20260701_183637_950422_0037.wav,3,64x26,0.75,0.25
background/background_20260701_183637_950422_0037_04.npy,background,background/background_20260701_183637_950422_0037.wav,4,64x26,1.0,0.25
background/background_20260701_183637_950422_0037_05.npy,background,background/background_20260701_183637_950422_0037.wav,5,64x26,1.25,0.25
background/background_20260701_183637_950422_0037_06.npy,background,background/background_20260701_183637_950422_0037.wav,6,64x26,1.5,0.25
background/background_20260701_183637_950422_0037_07.npy,background,background/background_20260701_183637_950422_0037.wav,7,64x26,1.75,0.25
background/background_20260701_183637_950422_0037_08.npy,background,background/background_20260701_183637_950422_0037.wav,8,64x26,2.0,0.25
background/background_20260701_183637_950422_0037_09.npy,background,background/background_20260701_183637_950422_0037.wav,9,64x26,2.25,0.25
background/background_20260701_183637_950422_0037_10.npy,background,background/background_20260701_183637_950422_0037.wav,10,64x26,2.5,0.25
background/background_20260701_183637_950422_0037_11.npy,background,background/background_20260701_183637_950422_0037.wav,11,64x26,2.75,0.25
background/background_20260701_183637_950422_0037_12.npy,background,background/background_20260701_183637_950422_0037.wav,12,64x26,3.0,0.25
background/background_20260701_183637_950422_0037_13.npy,background,background/background_20260701_183637_950422_0037.wav,13,64x26,3.25,0.25
background/background_20260701_183637_950422_0037_14.npy,background,background/background_20260701_183637_950422_0037.wav,14,64x26,3.5,0.25
background/background_20260701_183637_950422_0037_15.npy,background,background/background_20260701_183637_950422_0037.wav,15,64x26,3.75,0.25
background/background_20260701_183637_950422_0037_16.npy,background,background/background_20260701_183637_950422_0037.wav,16,64x26,4.0,0.25
background/background_20260701_183637_950422_0037_17.npy,background,background/background_20260701_183637_950422_0037.wav,17,64x26,4.25,0.25
background/background_20260701_183637_950422_0037_18.npy,background,background/background_20260701_183637_950422_0037.wav,18,64x26,4.5,0.25
background/background_20260701_183637_950422_0037_19.npy,background,background/background_20260701_183637_950422_0037.wav,19,64x26,4.75,0.25
background/background_20260701_183642_953364_0038_00.npy,background,background/background_20260701_183642_953364_0038.wav,0,64x26,0.0,0.25
background/background_20260701_183642_953364_0038_01.npy,background,background/background_20260701_183642_953364_0038.wav,1,64x26,0.25,0.25
background/background_20260701_183642_953364_0038_02.npy,background,background/background_20260701_183642_953364_0038.wav,2,64x26,0.5,0.25
background/background_20260701_183642_953364_0038_03.npy,background,background/background_20260701_183642_953364_0038.wav,3,64x26,0.75,0.25
background/background_20260701_183642_953364_0038_04.npy,background,background/background_20260701_183642_953364_0038.wav,4,64x26,1.0,0.25
background/background_20260701_183642_953364_0038_05.npy,background,background/background_20260701_183642_953364_0038.wav,5,64x26,1.25,0.25
background/background_20260701_183642_953364_0038_06.npy,background,background/background_20260701_183642_953364_0038.wav,6,64x26,1.5,0.25
background/background_20260701_183642_953364_0038_07.npy,background,background/background_20260701_183642_953364_0038.wav,7,64x26,1.75,0.25
background/background_20260701_183642_953364_0038_08.npy,background,background/background_20260701_183642_953364_0038.wav,8,64x26,2.0,0.25
background/background_20260701_183642_953364_0038_09.npy,background,background/background_20260701_183642_953364_0038.wav,9,64x26,2.25,0.25
background/background_20260701_183642_953364_0038_10.npy,background,background/background_20260701_183642_953364_0038.wav,10,64x26,2.5,0.25
background/background_20260701_183642_953364_0038_11.npy,background,background/background_20260701_183642_953364_0038.wav,11,64x26,2.75,0.25
background/background_20260701_183642_953364_0038_12.npy,background,background/background_20260701_183642_953364_0038.wav,12,64x26,3.0,0.25
background/background_20260701_183642_953364_0038_13.npy,background,background/background_20260701_183642_953364_0038.wav,13,64x26,3.25,0.25
background/background_20260701_183642_953364_0038_14.npy,background,background/background_20260701_183642_953364_0038.wav,14,64x26,3.5,0.25
background/background_20260701_183642_953364_0038_15.npy,background,background/background_20260701_183642_953364_0038.wav,15,64x26,3.75,0.25
background/background_20260701_183642_953364_0038_16.npy,background,background/background_20260701_183642_953364_0038.wav,16,64x26,4.0,0.25
background/background_20260701_183642_953364_0038_17.npy,background,background/background_20260701_183642_953364_0038.wav,17,64x26,4.25,0.25
background/background_20260701_183642_953364_0038_18.npy,background,background/background_20260701_183642_953364_0038.wav,18,64x26,4.5,0.25
background/background_20260701_183642_953364_0038_19.npy,background,background/background_20260701_183642_953364_0038.wav,19,64x26,4.75,0.25
background/background_20260701_183647_956260_0039_00.npy,background,background/background_20260701_183647_956260_0039.wav,0,64x26,0.0,0.25
background/background_20260701_183647_956260_0039_01.npy,background,background/background_20260701_183647_956260_0039.wav,1,64x26,0.25,0.25
background/background_20260701_183647_956260_0039_02.npy,background,background/background_20260701_183647_956260_0039.wav,2,64x26,0.5,0.25
background/background_20260701_183647_956260_0039_03.npy,background,background/background_20260701_183647_956260_0039.wav,3,64x26,0.75,0.25
background/background_20260701_183647_956260_0039_04.npy,background,background/background_20260701_183647_956260_0039.wav,4,64x26,1.0,0.25
background/background_20260701_183647_956260_0039_05.npy,background,background/background_20260701_183647_956260_0039.wav,5,64x26,1.25,0.25
background/background_20260701_183647_956260_0039_06.npy,background,background/background_20260701_183647_956260_0039.wav,6,64x26,1.5,0.25
background/background_20260701_183647_956260_0039_07.npy,background,background/background_20260701_183647_956260_0039.wav,7,64x26,1.75,0.25
background/background_20260701_183647_956260_0039_08.npy,background,background/background_20260701_183647_956260_0039.wav,8,64x26,2.0,0.25
background/background_20260701_183647_956260_0039_09.npy,background,background/background_20260701_183647_956260_0039.wav,9,64x26,2.25,0.25
background/background_20260701_183647_956260_0039_10.npy,background,background/background_20260701_183647_956260_0039.wav,10,64x26,2.5,0.25
background/background_20260701_183647_956260_0039_11.npy,background,background/background_20260701_183647_956260_0039.wav,11,64x26,2.75,0.25
background/background_20260701_183647_956260_0039_12.npy,background,background/background_20260701_183647_956260_0039.wav,12,64x26,3.0,0.25
background/background_20260701_183647_956260_0039_13.npy,background,background/background_20260701_183647_956260_0039.wav,13,64x26,3.25,0.25
background/background_20260701_183647_956260_0039_14.npy,background,background/background_20260701_183647_956260_0039.wav,14,64x26,3.5,0.25
background/background_20260701_183647_956260_0039_15.npy,background,background/background_20260701_183647_956260_0039.wav,15,64x26,3.75,0.25
background/background_20260701_183647_956260_0039_16.npy,background,background/background_20260701_183647_956260_0039.wav,16,64x26,4.0,0.25
background/background_20260701_183647_956260_0039_17.npy,background,background/background_20260701_183647_956260_0039.wav,17,64x26,4.25,0.25
background/background_20260701_183647_956260_0039_18.npy,background,background/background_20260701_183647_956260_0039.wav,18,64x26,4.5,0.25
background/background_20260701_183647_956260_0039_19.npy,background,background/background_20260701_183647_956260_0039.wav,19,64x26,4.75,0.25
background/background_20260701_183652_959169_0040_00.npy,background,background/background_20260701_183652_959169_0040.wav,0,64x26,0.0,0.25
background/background_20260701_183652_959169_0040_01.npy,background,background/background_20260701_183652_959169_0040.wav,1,64x26,0.25,0.25
background/background_20260701_183652_959169_0040_02.npy,background,background/background_20260701_183652_959169_0040.wav,2,64x26,0.5,0.25
background/background_20260701_183652_959169_0040_03.npy,background,background/background_20260701_183652_959169_0040.wav,3,64x26,0.75,0.25
background/background_20260701_183652_959169_0040_04.npy,background,background/background_20260701_183652_959169_0040.wav,4,64x26,1.0,0.25
background/background_20260701_183652_959169_0040_05.npy,background,background/background_20260701_183652_959169_0040.wav,5,64x26,1.25,0.25
background/background_20260701_183652_959169_0040_06.npy,background,background/background_20260701_183652_959169_0040.wav,6,64x26,1.5,0.25
background/background_20260701_183652_959169_0040_07.npy,background,background/background_20260701_183652_959169_0040.wav,7,64x26,1.75,0.25
background/background_20260701_183652_959169_0040_08.npy,background,background/background_20260701_183652_959169_0040.wav,8,64x26,2.0,0.25
background/background_20260701_183652_959169_0040_09.npy,background,background/background_20260701_183652_959169_0040.wav,9,64x26,2.25,0.25
background/background_20260701_183652_959169_0040_10.npy,background,background/background_20260701_183652_959169_0040.wav,10,64x26,2.5,0.25
